noun,gender,lang
palatinat,m,fr
paladin,m,fr
pal,m,fr
palangrier,m,fr
palefrenier,m,fr
palatogramme,m,fr
palefroi,m,fr
palamisme,m,fr
palais de danse,m,fr
pain de mie,m,fr
pain quotidien,m,fr
Pakistanais,m,fr
pairage,m,fr
padichah,m,fr
PAF,"f,m",fr
pacte,m,fr
paho,m,fr
paillasse,"f,m",fr
padma,m,fr
paillard,m,fr
PACS,m,fr
packfung,m,fr
pacsage,m,fr
pacson,m,fr
pacs,m,fr
pachyderme,m,fr
pacte avec le diable,m,fr
pachto,m,fr
pacemaker,m,fr
pacha,m,fr
oyant,m,fr
pachalik,m,fr
ozaphane,m,fr
oxyure,m,fr
oxymoron,m,fr
oxyhydroxyde,m,fr
oyat,m,fr
oxymore,m,fr
oxysulfure,m,fr
oxynitrure,m,fr
oxyde blanc d'arsenic,m,fr
oxycodon,m,fr
oxyacide,m,fr
oxonium,m,fr
ovipositeur,m,fr
ovale,m,fr
ovaire,m,fr
ovni,m,fr
OVNI,m,fr
ouvrier,m,fr
ouzo,m,fr
ouvroir,m,fr
ovin,m,fr
ouzbek,m,fr
ouvre-bouteille,m,fr
ouvreur,m,fr
ouvrage,m,fr
outrage,m,fr
outrenoir,m,fr
outremer,m,fr
outsider,m,fr
ouvrage d'art,m,fr
outil,m,fr
outarde,m,fr
outillage,m,fr
outre-tombe,m,fr
outardeau,m,fr
ourson,m,fr
oursin,m,fr
oustiti,m,fr
ourdou,m,fr
ours-garou,m,fr
ours en peluche,m,fr
ours polaire,m,fr
ours noir,m,fr
ours brun,m,fr
ouest-quart-nord-ouest,m,fr
ouisqui,m,fr
oudler,m,fr
ougaritique,m,fr
ouaouaron,m,fr
ossements,"pl,m",fr
ossuaire,m,fr
osmiure,m,fr
oscilloscope,m,fr
oscillo,m,fr
oscule,m,fr
osmium,m,fr
oscabrion,m,fr
os pisiforme,m,fr
orphelinat,m,fr
orphelinage,m,fr
orthocentre,m,fr
orphelin,m,fr
orphisme,m,fr
original,m,fr
ornithorynque,m,fr
orgueil,m,fr
osier,m,fr
origami,m,fr
ormiau,m,fr
organolithien,m,fr
organite,m,fr
organisateur,m,fr
ordre de bataille,m,fr
oreillons,"pl,m",fr
ordinateur,m,fr
ordinariat,m,fr
ordinateur tablette,m,fr
ordinateur portable,m,fr
orchis,m,fr
ordinateur quantique,m,fr
ordiphone,m,fr
ordinaire,m,fr
ordi,m,fr
or massif,m,fr
ordinand,m,fr
oppidum,m,fr
orchis vanille,m,fr
orage,m,fr
optimisme,m,fr
orchestre,m,fr
oppresseur,m,fr
opium,m,fr
ophioglosse,m,fr
ophtalmoscope,m,fr
onocentaure,m,fr
oranger,m,fr
oniromancien,m,fr
onoporde,m,fr
onduleur,m,fr
omnibus,m,fr
open,m,fr
ombre,"f,m",fr
onguent,m,fr
omnium,m,fr
ondinisme,m,fr
omnibienveillant,m,fr
ondoiement,m,fr
olivier,m,fr
omble,m,fr
olim,m,fr
Omanais,m,fr
ombilic,m,fr
olisbos,m,fr
olographe,m,fr
olympe,m,fr
oiseau-mouche,m,fr
olibrius,m,fr
oligoholoside,m,fr
oinj,m,fr
office,m,fr
oiseau de paradis,m,fr
ogham,m,fr
oesophagoscope,m,fr
oesophage,m,fr
octuor,m,fr
ocytocique,m,fr
octidi,m,fr
odorat,m,fr
occultisme,m,fr
occupant,m,fr
occidentalocentrisme,m,fr
obusier,m,fr
obit,m,fr
obier,m,fr
objecteur de conscience,m,fr
obituaire,m,fr
objecteur,m,fr
oasien,m,fr
ocarina,m,fr
o,m,fr
Nubien,m,fr
noyautage,m,fr
noyau terrestre,m,fr
novembre,m,fr
noyau,m,fr
noyau atomique,m,fr
nouveau riche,m,fr
nous,m,fr
noviciat,m,fr
nouvel homme,m,fr
novateur,m,fr
nourrisson,m,fr
nougat,m,fr
notable,m,fr
NOTMAR,m,fr
nouraghe,m,fr
noueur,m,fr
nostoc,m,fr
nouchi,m,fr
normoblaste,m,fr
nota,m,fr
norrois,m,fr
nosode,m,fr
NOTAM,m,fr
normcore,m,fr
notaire,m,fr
normalien,m,fr
norfloxacine,m,fr
nordaf,m,fr
nord-quart-nord-ouest,m,fr
Normand,m,fr
nord-quart-nord-est,m,fr
nord-ouest-quart-ouest,m,fr
nord-ouest-quart-nord,m,fr
nord-ouest,m,fr
nord-nord-ouest,m,fr
Nord-Irlandais,m,fr
nord-nord-est,m,fr
nord-est-quart-nord,m,fr
nord-est-quart-est,m,fr
Nord-africain,m,fr
nord,m,fr
nord-est,m,fr
noraghe,m,fr
nonuple,m,fr
nonce,m,fr
nono,m,fr
noraf,m,fr
nonidi,m,fr
nonagone,m,fr
nonc,m,fr
nonchaloir,m,fr
non-programmeur,m,fr
non-respect,m,fr
nombrilisme,m,fr
nomenclateur,m,fr
nombre pair,m,fr
nombre impair,m,fr
nombre rationnel,m,fr
nombre d'Avogadro,m,fr
nombre premier,m,fr
nombril,m,fr
nombre entier,m,fr
nombre naturel,m,fr
nombre d'or,m,fr
nombre complexe,m,fr
nombre,m,fr
nombre abondant,m,fr
nomadisme,m,fr
nombre atomique,m,fr
nom vernaculaire,m,fr
nom trivial,m,fr
nom taxonomique,m,fr
nom substantif,m,fr
nom savant,m,fr
nom scientifique,m,fr
nom d'utilisateur,m,fr
nom massif,m,fr
nom marital,m,fr
nom d'oiseau,m,fr
nom propre,m,fr
nom latin,m,fr
nom d'emprunt,m,fr
nom de temps,m,fr
nom de marque,m,fr
nom de produit,m,fr
nom de personne,m,fr
nom de famille,m,fr
nom de jeune fille,m,fr
nom de guerre,m,fr
nom de plume,m,fr
nom de domaine,m,fr
nom commun,m,fr
nom complet,m,fr
nom concret,m,fr
nom de code,m,fr
nom d'agent,m,fr
nom collectif,m,fr
nom binominal,m,fr
nom adjectif,m,fr
nom binomial,m,fr
nokhchi,m,fr
noisetier,m,fr
nom,m,fr
nom abstrait,m,fr
noix de Saint-Jacques,m,fr
noix de macadamia,m,fr
Noir,m,fr
noirien,m,fr
noircissement,m,fr
noir,m,fr
Nohantais,m,fr
noeud vital,m,fr
noeud,m,fr
no,m,fr
NMT,m,fr
noctambulisme,m,fr
nivellement,m,fr
nitre,m,fr
nitroforme,m,fr
Ningbonais,m,fr
nightclubber,m,fr
night shop,m,fr
nilgaut,m,fr
nigari,m,fr
nigromancie,m,fr
nicotinisme,m,fr
nid d'amour,m,fr
newton,m,fr
nez en trompette,m,fr
neutrino,m,fr
news,m,fr
New-Yorkais,m,fr
neveu,m,fr
nettoyeur,m,fr
neutrophile,m,fr
neutralisant,m,fr
nettoyage,m,fr
neuroprotecteur,m,fr
nettoyage de printemps,m,fr
neuroleptique,m,fr
nettoyant,m,fr
neurochirurgien,m,fr
nerprun,m,fr
nettoiement,m,fr
nem,m,fr
NC,m,fr
ndombolo,m,fr
navire de guerre,m,fr
navire de ligne,m,fr
nazisme,m,fr
navire capital,m,fr
navire de charge,m,fr
navetteur,m,fr
navire amiral,m,fr
navarque,m,fr
nautile,m,fr
nautonier,m,fr
navire,m,fr
naturel,m,fr
navet,m,fr
naturisme,m,fr
nature des choses,m,fr
nauruan,m,fr
naufrage,m,fr
natron,m,fr
navajo,m,fr
natrium,m,fr
natrum,m,fr
naturalisme,m,fr
nativisme,m,fr
national-socialisme,m,fr
natalisme,m,fr
nasique,m,fr
natel,m,fr
nationalisme,m,fr
nasillement,m,fr
nasopharynx,m,fr
narvalo,m,fr
narval,m,fr
Natel,m,fr
naseau,m,fr
narutomaki,m,fr
narrateur omniscient,m,fr
nasard,m,fr
narrateur,m,fr
narquois,m,fr
narrataire,m,fr
narcotrafic,m,fr
nard,m,fr
narghileh,m,fr
nard raide,m,fr
narcotrafiquant,m,fr
narcotisme,m,fr
narcotique,m,fr
narcissisme,m,fr
narcoterrorisme,m,fr
Narbonnais,m,fr
narcodollar,m,fr
nappage,m,fr
Napolitain,m,fr
naphte,m,fr
napperon,m,fr
narcisse,m,fr
nantissement,m,fr
napolitain,m,fr
naphtol,m,fr
Nantais,m,fr
nanotube,m,fr
nanoruban,m,fr
nanomonde,m,fr
nanti,m,fr
nanogramme,m,fr
nanohm,m,fr
napalm,m,fr
nanofil,m,fr
nanokatal,m,fr
nanodisque,m,fr
nanohenry,m,fr
nanocoulomb,m,fr
nanodiamant,m,fr
nanofarad,m,fr
nanocristal,m,fr
nanoconducteur,m,fr
nanocapteur,m,fr
nanocode,m,fr
nanocanal,m,fr
nanite,m,fr
nanoaimant,m,fr
nanisme,m,fr
nanoargent,m,fr
nanobel,m,fr
nahuatl,m,fr
nankin,m,fr
naja,m,fr
nanard,m,fr
nandou,m,fr
naissain,m,fr
nadsat,m,fr
myrmidon,m,fr
mystificateur,m,fr
myroxylon,m,fr
myosotis,m,fr
myriarchie,m,fr
myrobolan,m,fr
myrobalan,m,fr
myogramme,m,fr
mutin,m,fr
myocarde,m,fr
myoblaste,m,fr
mutuellisme,m,fr
musulman,m,fr
mycoderme,m,fr
musicien,m,fr
mutilateur,m,fr
musoir,m,fr
museau,m,fr
musc,m,fr
muret,m,fr
muselet,m,fr
muscle ischio-jambier,m,fr
murex,m,fr
muridure,m,fr
mur porteur,m,fr
mur du son,m,fr
munitionnaire,m,fr
multivers,m,fr
multiplexeur,m,fr
munsee,m,fr
multipartisme,m,fr
municipe,m,fr
munster,m,fr
multiculturalisme,m,fr
multigraphe,m,fr
mulotage,m,fr
Mulhousien,m,fr
mulet,m,fr
muletier,m,fr
mug,m,fr
mulot,m,fr
muguet,m,fr
muid,m,fr
mulard,m,fr
muge,m,fr
muet,m,fr
mugissement,m,fr
muflier,m,fr
mu,m,fr
mufle,m,fr
muezzin,m,fr
muffin,m,fr
mucus,m,fr
ms.,m,fr
mullah,m,fr
mucopolysaccharide,m,fr
m'sieur,m,fr
moyen breton,m,fr
moyen anglais,m,fr
moyen de transport,m,fr
moxa,m,fr
moyen,m,fr
mouvement,m,fr
mouton noir,m,fr
mouvement social,m,fr
mouvement de jeunesse,m,fr
mouton,m,fr
mouton de Panurge,m,fr
mufti,m,fr
moustique-tigre,m,fr
moutard,m,fr
moutardier,m,fr
mousseux,m,fr
moutier,m,fr
mousseron,m,fr
moustique,m,fr
moustique tigre,m,fr
moussaillon,m,fr
moussem,m,fr
mousse,"f,m",fr
mouron,m,fr
moulin,m,fr
moussage,m,fr
mouillage,m,fr
moueddeb,m,fr
moule au beurre d'arachide,m,fr
moukhtar,m,fr
mouchoir en papier,m,fr
mouchoir,m,fr
mousquetaire,m,fr
mouchard,m,fr
motton,m,fr
mouchoir de poche,m,fr
mou du genou,m,fr
mots-croisiste,m,fr
mot-valise,m,fr
motoculteur,m,fr
mot souche,m,fr
mot-clic,m,fr
mot lexical,m,fr
mot magique,m,fr
mort,"f,m",fr
morse,m,fr
mot de la fin,m,fr
mors,m,fr
mot d'esprit,m,fr
morutier,m,fr
morpion,m,fr
mort-vivant,m,fr
mors du diable,m,fr
morphinisme,m,fr
moron,m,fr
More,m,fr
morfal,m,fr
monteur,m,fr
moqueur,m,fr
mordillage,m,fr
moral,m,fr
monument,m,fr
monte-plats,m,fr
monte-plat,m,fr
monte-charge,m,fr
monte-en-l'air,m,fr
montant,m,fr
montage,m,fr
montagnard,m,fr
Montagnard,m,fr
montagnais,m,fr
montanisme,m,fr
monsieur je-sais-tout,m,fr
monovocalisme,m,fr
monseigneur,m,fr
monotype,"f,m",fr
monotopisme,m,fr
monosaccaride,m,fr
mononcle,m,fr
monosyllabe,m,fr
monophysisme,m,fr
monoplace,m,fr
monoplan,m,fr
mononyme,m,fr
monopartisme,m,fr
monophysite,m,fr
monomoteur,m,fr
monomorphisme,m,fr
monohydrate,m,fr
monolithisme,m,fr
monolithe,m,fr
monolinguisme,m,fr
monocylindre,"f,m",fr
monoculiste,m,fr
monocoque,m,fr
monocle,m,fr
monocorde,m,fr
monochlorure,m,fr
monochromateur,m,fr
monitoring,m,fr
monobloc,m,fr
monitor,m,fr
moniteur,m,fr
monisme,m,fr
monobob,m,fr
mondamoiseau,m,fr
mongolisme,m,fr
molle,m,fr
molochisme,m,fr
molluscide,m,fr
mondialiste,m,fr
molleton,m,fr
mollet,m,fr
molinisme,m,fr
moka,m,fr
mollett,m,fr
moinson,m,fr
mollard,m,fr
moine,m,fr
mode d'emploi,m,fr
moineau domestique,m,fr
moco,m,fr
mohisme,m,fr
modulateur,m,fr
mode avion,m,fr
mode,"f,m",fr
modal,m,fr
mitard,m,fr
mistigri,m,fr
mocassin,m,fr
mobile,m,fr
miton,m,fr
mixage,m,fr
mispickel,m,fr
miso,m,fr
missile,m,fr
miroir sans tain,m,fr
miroitier,m,fr
mirage,m,fr
miroir aux alouettes,m,fr
miroitement,m,fr
mirador,m,fr
miroir,m,fr
minot,m,fr
minnesinger,m,fr
mino,m,fr
mirobolant,m,fr
minutage,m,fr
minoratif,m,fr
millivolt,m,fr
minois,m,fr
minimum syndical,m,fr
minimessage,m,fr
minimalisme,m,fr
mistake,m,fr
millijoule,m,fr
millibar,m,fr
millime,m,fr
milles trous,"pl,m",fr
millihertz,m,fr
millepertuis,m,fr
milligal,m,fr
millefeuille,"f,m",fr
milligramme,m,fr
milieu,m,fr
mil,m,fr
migrainier,m,fr
milk-shake,m,fr
milieu de terrain,m,fr
microvoltage,m,fr
midship,m,fr
milicien,m,fr
microphage,m,fr
microplastique,m,fr
mille-feuille,"f,m",fr
micropesanteur,m,fr
microordinateur,m,fr
micromodule,m,fr
micronageur,m,fr
micron,m,fr
micromiroir,m,fr
micromanipulateur,m,fr
microlithe,m,fr
micrologiciel,m,fr
microlithon,m,fr
microphone,m,fr
microkatal,m,fr
microscope,m,fr
microfossile,m,fr
microlite,m,fr
microglossaire,m,fr
microgal,m,fr
microgramme,m,fr
microflore,m,fr
microcristal,m,fr
microcircuit,m,fr
microbe,m,fr
microcosme,m,fr
microfilm,m,fr
micro-organisme,m,fr
microclimat,m,fr
microbiote,m,fr
micro,m,fr
micro-trottoir,m,fr
microbicide,m,fr
micro-ordinateur,m,fr
micocoulier de Provence,m,fr
micro-onde,"f,m",fr
micmac,m,fr
micocoulier,m,fr
miasme,m,fr
miauleur,m,fr
miam-miam,m,fr
meurtrier,m,fr
micaschiste,m,fr
miaulement,m,fr
metal,m,fr
message,m,fr
messager serpentaire,m,fr
messidor,m,fr
Messonnier,m,fr
messager sagittaire,m,fr
meson,m,fr
mesclun,m,fr
merrandier,m,fr
merrain,m,fr
merlu commun,m,fr
merlu blanc,m,fr
merlot,m,fr
merlu,m,fr
merle blanc,m,fr
merlon,m,fr
merlan,m,fr
merl,m,fr
merle,m,fr
merlin,m,fr
merisier,m,fr
mercier,m,fr
mercato,m,fr
mercaticien,m,fr
mercapture,m,fr
mercenaire,m,fr
mercaptan,m,fr
MEQ,m,fr
mercado,m,fr
mercantilisme,m,fr
mercantiliste,m,fr
menuisier,m,fr
mercanti,m,fr
menu fretin,m,fr
mentor,m,fr
menu gastronomique,m,fr
menu du jour,m,fr
menton,m,fr
merchandising,m,fr
mental,m,fr
menthol,m,fr
mensonge,m,fr
menuet,m,fr
menu,m,fr
mentalisme,m,fr
mensonge pieux,m,fr
mensiversaire,m,fr
mensuel,m,fr
mennonitisme,m,fr
mennonite,m,fr
menteur,m,fr
menottage,m,fr
menon,m,fr
menin,m,fr
meneur,m,fr
meneau,m,fr
meneur d'hommes,m,fr
mendiant,m,fr
mendigot,m,fr
menchevik,m,fr
melon d'eau,m,fr
menhir,m,fr
membre viril,m,fr
meilleur ami,m,fr
melchior,m,fr
megam,m,fr
meeting,m,fr
Mecklembourgeois,m,fr
mec,m,fr
maxwell,m,fr
MDN,m,fr
mauvais sort,m,fr
maximalisme,m,fr
mbila,m,fr
mauvais gagnant,m,fr
matraquage,m,fr
matois,m,fr
matelot,m,fr
matelas gonflable,m,fr
matelas pneumatique,m,fr
match nul,m,fr
masticage,m,fr
mastiff,m,fr
masurium,m,fr
master,m,fr
mastoc,m,fr
masticateur,m,fr
mastaba,m,fr
massif,m,fr
massicot,m,fr
massiot,m,fr
masseur,m,fr
massicotier,m,fr
massier,m,fr
massepain,m,fr
massage coquin,m,fr
massacreur,m,fr
massage cardiaque,m,fr
massage,m,fr
massala,m,fr
masque de grossesse,m,fr
massacre,m,fr
masque-cheval,m,fr
masque de nuit,m,fr
Masovien,m,fr
masquage,m,fr
mascaron,m,fr
masochisme,m,fr
masculinisme,m,fr
mascaret,m,fr
masculin,m,fr
martin,m,fr
Mascatais,m,fr
match,m,fr
martelage,m,fr
marteleur,m,fr
Martien,m,fr
masque,m,fr
marteau-piqueur,m,fr
marteau,m,fr
marteau-pilon,m,fr
marshallais,m,fr
marteau-piolet,m,fr
marron,m,fr
mars,m,fr
Marseillais,m,fr
marrube,m,fr
marronnage,m,fr
marquis,m,fr
martel,m,fr
marronnier,m,fr
marranisme,m,fr
Marocain,m,fr
marquoir,m,fr
maringouin,m,fr
marquisat,m,fr
mariage,m,fr
Marmandais,m,fr
margraviat,m,fr
marque-page,m,fr
margay,m,fr
mardi gras,m,fr
maquillage,m,fr
marchandage,m,fr
marasquin,m,fr
maraudeur,m,fr
manxois,m,fr
manifold,m,fr
manographe,m,fr
mannequin,m,fr
mannois,m,fr
manipulateur,m,fr
manieur,m,fr
manhwa,m,fr
maori,m,fr
manitou,m,fr
manicou,m,fr
manhua,m,fr
mangetout,m,fr
manguier,m,fr
mangoustanier,m,fr
mangonneau,m,fr
mangoustan,m,fr
manioc,m,fr
manganate,m,fr
mandement,m,fr
mandatement,m,fr
mandrin,m,fr
mandataire,m,fr
mandrill,m,fr
mandat de perquisition,m,fr
mandat,m,fr
mandant,m,fr
mandarinier,m,fr
mandarin,m,fr
mandarinat,m,fr
manchot royal,m,fr
manchot du Cap,m,fr
manchot papou,m,fr
manchot des Galapagos,m,fr
manchot de Magellan,m,fr
manchot empereur,m,fr
manchot de Humboldt,m,fr
manchot antipode,m,fr
mancheron,m,fr
manchon,m,fr
manchot,m,fr
mandala,m,fr
management,m,fr
Manceau,m,fr
mancenillier,m,fr
manche,"f,m",fr
manant,m,fr
manageur,m,fr
manager,m,fr
mammout,m,fr
mammouth laineux,m,fr
mammatus,m,fr
mambo,m,fr
mana,m,fr
mammogramme,m,fr
mammouth,m,fr
mamba noir,m,fr
malthusianisme,m,fr
mamba,m,fr
malware,m,fr
mamelouk,m,fr
malt,m,fr
mamelon,m,fr
mameluk,m,fr
maltage,m,fr
malteur,m,fr
malstrom,m,fr
Malouin,m,fr
Maltais,"?,m",fr
malin,m,fr
maltais,m,fr
malle-poste,m,fr
maltose,m,fr
malentendant,m,fr
malingreux,m,fr
Malien,m,fr
malard,m,fr
malaxeur,m,fr
malade mental,m,fr
malaise,m,fr
mal,m,fr
malappris,m,fr
majorat,m,fr
Malais,m,fr
makizushi,m,fr
mal de chien,m,fr
Majorquais,m,fr
maki,m,fr
mainate,m,fr
maire,m,fr
Mahorais,m,fr
mail-coach,m,fr
maillon,m,fr
maharashtrien,m,fr
magouillage,m,fr
magnat,m,fr
mahagoni,m,fr
maharadja,m,fr
magister,m,fr
magnan,m,fr
mage,m,fr
madras,m,fr
magma,m,fr
macaron,m,fr
macadam,m,fr
mac,m,fr
magasinage,m,fr
macchiato,m,fr
macaronage,m,fr
Maastrichtien,m,fr
ma gia,m,fr
lyophilisat,m,fr
lysat,m,fr
lynx pard,m,fr
Lyonnais,m,fr
lynx du Canada,m,fr
lynx d'Eurasie,m,fr
lymphocyte,m,fr
lycra,m,fr
luxemburgisme,m,fr
luxe,m,fr
lussion,m,fr
lundi,m,fr
lycopode,m,fr
lupeux,m,fr
luron,m,fr
lunettier,m,fr
lumen,m,fr
lunetier,m,fr
lunch,m,fr
luminisme,m,fr
luminophore,m,fr
luddisme,m,fr
lugeur,m,fr
LSD,m,fr
Louisianien,m,fr
loubard,m,fr
lot,m,fr
losange,m,fr
lopin,m,fr
loufiat,m,fr
los,m,fr
looping,m,fr
louba,m,fr
look,m,fr
lotus,m,fr
Lorientais,m,fr
lophophore,m,fr
long fleuve tranquille,m,fr
lombard,m,fr
lookbook,m,fr
looch,m,fr
Longueuillois,m,fr
loir,m,fr
lointain,m,fr
longeron,m,fr
lojban,m,fr
logogriphe,m,fr
logographe,m,fr
logo,m,fr
logogramme,m,fr
logisticien,m,fr
logis,m,fr
logotype,m,fr
logiciel malveillant,m,fr
logigramme,m,fr
logiciel nuisible,m,fr
logicisme,m,fr
logement,m,fr
logicien,m,fr
logiciel,m,fr
logiciel libre,m,fr
locule,m,fr
lodge,m,fr
locotracteur,m,fr
localisateur,m,fr
lobe frontal,m,fr
livre d'or,m,fr
livrel,m,fr
livre de bord,m,fr
lock-out,m,fr
livre d'heures,m,fr
livre de comptes,m,fr
livre de poche,m,fr
livre audio,m,fr
livre de cuisine,m,fr
livre de chevet,m,fr
livre blanc,m,fr
Livournais,m,fr
livedo,m,fr
littoral,m,fr
livonien,m,fr
liturgiste,m,fr
livarot,m,fr
live,m,fr
Lituanien,m,fr
lituanien,m,fr
litsam,m,fr
litte,m,fr
lit de mort,m,fr
lit,m,fr
litron,m,fr
lit de sangle,m,fr
lit pliant,m,fr
lit de camp,m,fr
listing,m,fr
lit de justice,m,fr
lisseur,m,fr
listel,m,fr
listage,m,fr
living,m,fr
lisier,m,fr
lissage,m,fr
liseur,m,fr
Lisbonnin,m,fr
liseron,m,fr
Lisbonnais,m,fr
lis de mer,m,fr
lis,m,fr
liquide vaisselle,m,fr
liron,m,fr
liquide de refroidissement,m,fr
liquide de frein,m,fr
liquide de gaz naturel,m,fr
liquidambar,m,fr
lipotrope,m,fr
liquidateur,m,fr
liquide amniotique,m,fr
lipome,m,fr
lipochrome,m,fr
liposarcome,m,fr
lipide,m,fr
lipogramme,m,fr
liquide,"f,m",fr
lion,m,fr
lion-garou,m,fr
linteau,m,fr
liondent,m,fr
lionceau,m,fr
lino,m,fr
lion des montagnes,m,fr
linuxien,m,fr
linkage,m,fr
liniment,m,fr
linot,m,fr
linon,m,fr
lingam,m,fr
lingotin,m,fr
liner,m,fr
lingua franca nova,m,fr
lingot,m,fr
linge de corps,m,fr
linger,m,fr
linsang,m,fr
linge,m,fr
limnigraphe,m,fr
Limougeaud,m,fr
Limbourgeois,m,fr
limitateur,m,fr
lignage,m,fr
liftrage,m,fr
ligablo,m,fr
lilas,m,fr
lieutenant-colonel,m,fr
lieu,m,fr
lieutenant,m,fr
lieu noir,m,fr
lieu jaune,m,fr
lieu de culte,m,fr
lieu-dit,m,fr
lied,m,fr
licteur,m,fr
lien,m,fr
lieu commun,m,fr
lichen,m,fr
lien profond,m,fr
lierre,m,fr
licol,m,fr
lichen plan,m,fr
libre examen,m,fr
LGN,m,fr
li-tchi,m,fr
libre-service,m,fr
libeccio,m,fr
levurage,m,fr
levraut,m,fr
levier,m,fr
lever du soleil,m,fr
leucoblaste,m,fr
leurre,m,fr
Letton,m,fr
lettrage,m,fr
lest,m,fr
lessivage,m,fr
lesbisme,m,fr
lestage,m,fr
lesbianisme,m,fr
lepton,m,fr
leptospire,m,fr
lentillon,m,fr
lentisque,m,fr
lever,m,fr
Lensois,m,fr
lentiprisme,m,fr
lentigo,m,fr
lendemain,m,fr
lendemain de veille,m,fr
lemme,m,fr
lemnisque,m,fr
lempira,m,fr
leitmotiv,m,fr
lek,m,fr
Lego,m,fr
legs,m,fr
legato,m,fr
legendre,m,fr
lemming,m,fr
lectuaire,m,fr
lectionnaire,m,fr
lecteur MP3,m,fr
lectorat,m,fr
le beurre et l'argent du beurre,m,fr
lazaret,m,fr
laxisme,m,fr
lazzi,m,fr
layon,m,fr
lazzarone,m,fr
lavoir,m,fr
laxatif,m,fr
lavis,m,fr
laze,m,fr
laveur,m,fr
lavement,m,fr
lavomatique,m,fr
lave-vaisselle,m,fr
lavaret,m,fr
lave-linge,m,fr
lave-glace,m,fr
lavage,m,fr
lavatory,m,fr
lave-auto,m,fr
lavabo,m,fr
laurier-sauce,m,fr
Lavallois,m,fr
lawrencium,m,fr
lavandin,m,fr
lavage de cerveau,m,fr
laurier-rose,m,fr
laurier-cerise,m,fr
Laurentien,m,fr
laurier de Saint-Antoine,m,fr
laudanum,m,fr
laurier,m,fr
laudateur,m,fr
lattage,m,fr
lattis,m,fr
latiniseur,m,fr
latitudinarisme,m,fr
latroncule,m,fr
latinisme,m,fr
latin contemporain,m,fr
latinerie,m,fr
latin tardif,m,fr
latin vulgaire,m,fr
Latin,m,fr
latin populaire,m,fr
latin,m,fr
latif,m,fr
latifundium,m,fr
lasting,m,fr
latin classique,m,fr
laticlave,m,fr
lathyrisme,m,fr
latex,m,fr
lassallisme,m,fr
laser,m,fr
latanier,m,fr
latino,m,fr
larynx,m,fr
laryngospasme,m,fr
lascar,m,fr
laryngophone,m,fr
larvicide,m,fr
l'art pour l'art,m,fr
larron,m,fr
laryngisme,m,fr
laryngoscope,m,fr
larmichette,m,fr
largue,m,fr
large,m,fr
larmier,m,fr
largo,m,fr
larguage,m,fr
larigot,m,fr
lard,m,fr
lardu,m,fr
larfeuille,m,fr
lare,m,fr
lardier,m,fr
largage,m,fr
lardon,m,fr
larbin,m,fr
laraire,m,fr
larcin,m,fr
larbinisme,m,fr
laqueur,m,fr
laquais,m,fr
lasso,m,fr
laquage,m,fr
Lapon,m,fr
laps de temps,m,fr
lapsus linguae,m,fr
lapin-garou,m,fr
lapis-lazuli,m,fr
lapineau,m,fr
lapin de garenne,m,fr
lapereau,m,fr
lapin commun,m,fr
laps,m,fr
lapin,m,fr
lapement,m,fr
lap cheong,m,fr
lao,m,fr
laotien,m,fr
Laotien,m,fr
lapsus,m,fr
lanthane,m,fr
lantanier,m,fr
lanternon,m,fr
lanterneau,m,fr
lanthanate,m,fr
lant,m,fr
language,m,fr
lanthanide,m,fr
languedocien,m,fr
lanceur de disque,m,fr
laniste,m,fr
lanceur de poids,m,fr
lanceur d'alerte,m,fr
lanceur de marteau,m,fr
lanceur de javelot,m,fr
lanceur,m,fr
lancer du poids,m,fr
lancer du disque,m,fr
lancer du marteau,m,fr
lancer du javelot,m,fr
lancer de nain,m,fr
lancer,m,fr
lancement,m,fr
lance-roquette,m,fr
lance-roquettes,m,fr
lance-pierre,m,fr
lance-missiles,m,fr
lance-missile,m,fr
lance-grenades,m,fr
lance-flamme,m,fr
lance-grenade,m,fr
lampion,m,fr
lampas,m,fr
lampiste,m,fr
laminoir,m,fr
lamineur,m,fr
lamento,m,fr
lampadaire,m,fr
laminage,m,fr
lamier,m,fr
lamellipode,m,fr
lambswool,m,fr
lamellibranche,m,fr
lambrequin,m,fr
lambic,m,fr
lambeau,m,fr
lambert,m,fr
lambin,m,fr
lambertisme,m,fr
lambris,m,fr
lambda,m,fr
lamarckisme,m,fr
lambdacisme,m,fr
lamantin,m,fr
lambel,m,fr
lamarckien,m,fr
lama,m,fr
lait entier,m,fr
laiteron rude,m,fr
laitage,m,fr
laitier,m,fr
laiteron,m,fr
lait en poudre,m,fr
lait de soja,m,fr
lait de poule,m,fr
lait,m,fr
laiton,m,fr
lakh,m,fr
lait de chaux,m,fr
lait de coco,m,fr
lait d'amande,m,fr
laissez faire,m,fr
l'air de rien,m,fr
laisser-aller,m,fr
laisser-faire,m,fr
laissez-faire,m,fr
laissez-passer,m,fr
lainier,m,fr
lagunage,m,fr
lainage,m,fr
lagniappe,m,fr
lai,m,fr
laguiole,m,fr
lagon,m,fr
lagomorphe,m,fr
lahan,m,fr
lad,m,fr
ladanum,m,fr
lactucarium,m,fr
ladino,m,fr
Lagide,m,fr
ladin,m,fr
lactate,m,fr
lactose,m,fr
lactarium,m,fr
lactoflavine,m,fr
lactoremplaceur,m,fr
lactobacille,m,fr
laconisme,m,fr
lacis,m,fr
lactame,m,fr
lacrymo,m,fr
lactaire,m,fr
